ENSG00000160679
ENSG00000272602
ENSG00000176024
ENSG00000101843
ENSG00000206418
ENSG00000112167
ENSG00000152117
ENSG00000185753
ENSG00000132781
ENSG00000166471
ENSG00000130803
ENSG00000172239
ENSG00000184857
ENSG00000138386
ENSG00000117505
ENSG00000166166
ENSG00000060688
ENSG00000166343
ENSG00000132912
ENSG00000135341
ENSG00000106609
ENSG00000177732
ENSG00000163406
ENSG00000130349
ENSG00000143811
ENSG00000048740
ENSG00000068489
ENSG00000164329
ENSG00000125434
ENSG00000116497
ENSG00000124209
ENSG00000197992
ENSG00000182749
ENSG00000108798
ENSG00000171503
ENSG00000120925
ENSG00000112110
ENSG00000127920
ENSG00000143156
ENSG00000173409
ENSG00000175782
ENSG00000155330
ENSG00000243477
ENSG00000226950
ENSG00000120314
ENSG00000105643
ENSG00000234912
ENSG00000163818
ENSG00000166311
ENSG00000204439
ENSG00000157933
ENSG00000043514
ENSG00000261556
ENSG00000159055
ENSG00000121691
ENSG00000247828
ENSG00000148773
ENSG00000149798
ENSG00000168936
ENSG00000141905
ENSG00000156261
ENSG00000134717
ENSG00000101246
ENSG00000215039
ENSG00000159885
ENSG00000148358
ENSG00000249673
ENSG00000147654
ENSG00000168439
ENSG00000258297
ENSG00000114779
ENSG00000170632
ENSG00000162600
ENSG00000148343
ENSG00000074356
ENSG00000185049
ENSG00000124813
ENSG00000152520
ENSG00000171566
ENSG00000110031
ENSG00000175792
ENSG00000099949
ENSG00000007129
ENSG00000213593
ENSG00000136463
ENSG00000198408
ENSG00000116273
ENSG00000159592
ENSG00000166801
ENSG00000162298
ENSG00000167778
ENSG00000269609
ENSG00000142002
ENSG00000178537
ENSG00000136146
ENSG00000165861
ENSG00000268027
ENSG00000236144
ENSG00000182872
ENSG00000154146
ENSG00000162769
ENSG00000180667
ENSG00000068831
ENSG00000151148
ENSG00000156469
ENSG00000125459
ENSG00000107643
ENSG00000186480
ENSG00000169814
ENSG00000283633
ENSG00000204536
ENSG00000085433
ENSG00000143224
ENSG00000155438
ENSG00000136718
ENSG00000170234
ENSG00000066135
ENSG00000103351
ENSG00000113088
ENSG00000132780
ENSG00000168159
ENSG00000196757
ENSG00000166091
ENSG00000051382
ENSG00000169964
ENSG00000169813
ENSG00000131043
ENSG00000204681
ENSG00000103591
ENSG00000197150
ENSG00000260807
ENSG00000198467
ENSG00000050344
ENSG00000133302
ENSG00000211716
ENSG00000174456
ENSG00000149636
ENSG00000164073
ENSG00000112584
ENSG00000102409
ENSG00000115073
ENSG00000160219
ENSG00000166707
ENSG00000180096
ENSG00000205542
ENSG00000261716
ENSG00000120948
ENSG00000143702
ENSG00000211751
ENSG00000101911
ENSG00000196396
ENSG00000087338
ENSG00000259953
ENSG00000174243
ENSG00000264247
ENSG00000163788
ENSG00000101577
ENSG00000007168
ENSG00000265206
ENSG00000183691
ENSG00000068028
ENSG00000198721
ENSG00000160058
ENSG00000273148
ENSG00000134108
ENSG00000125482
ENSG00000176444
ENSG00000163346
ENSG00000266412
ENSG00000023171
ENSG00000135018
ENSG00000117153
ENSG00000155962
ENSG00000128563
ENSG00000167740
ENSG00000261094
ENSG00000221968
ENSG00000257218
ENSG00000138160
ENSG00000123178
ENSG00000133466
ENSG00000239900
ENSG00000163832
ENSG00000100711
ENSG00000136828
ENSG00000176102
ENSG00000172460
ENSG00000139437
ENSG00000165526
ENSG00000205531
ENSG00000131979
ENSG00000076650
ENSG00000109775
ENSG00000177426
ENSG00000160050
ENSG00000141644
ENSG00000032219
ENSG00000198960
ENSG00000132680
ENSG00000177370
ENSG00000148331
ENSG00000179933
ENSG00000170085
ENSG00000172171
ENSG00000166886
ENSG00000172543
ENSG00000033050
ENSG00000240219
ENSG00000148730
ENSG00000187257
ENSG00000198276
ENSG00000235314
ENSG00000211445
ENSG00000175073
ENSG00000135469
ENSG00000152700
ENSG00000145936
ENSG00000197912
ENSG00000143398
ENSG00000137700
ENSG00000136986
ENSG00000111667
ENSG00000261801
ENSG00000267100
ENSG00000226752
ENSG00000130021
ENSG00000181704
ENSG00000153827
ENSG00000186432
ENSG00000143093
ENSG00000117010
ENSG00000224870
ENSG00000160993
ENSG00000179222
ENSG00000103148
ENSG00000134049
ENSG00000186834
ENSG00000186591
ENSG00000116251
ENSG00000145332
ENSG00000204842
ENSG00000144134
ENSG00000122783
ENSG00000198604
ENSG00000100568
ENSG00000197724
ENSG00000126749
ENSG00000147121
ENSG00000183765
ENSG00000184708
ENSG00000158290
ENSG00000156521
ENSG00000144043
ENSG00000110330
ENSG00000184678
ENSG00000151353
ENSG00000164463
ENSG00000111726
ENSG00000143742
ENSG00000119820
ENSG00000187601
ENSG00000154781
ENSG00000147471
ENSG00000165219
ENSG00000153885
ENSG00000088035
ENSG00000170855
ENSG00000189180
ENSG00000180758
ENSG00000135525
ENSG00000175213
ENSG00000127580
ENSG00000111231
ENSG00000179562
ENSG00000196510
ENSG00000185052
ENSG00000137193
ENSG00000179456
ENSG00000119772
ENSG00000116455
ENSG00000129932
ENSG00000117475
ENSG00000021574
ENSG00000170604
ENSG00000169442
ENSG00000103160
ENSG00000149480
ENSG00000109381
ENSG00000162929
ENSG00000198873
ENSG00000115207
ENSG00000173275
ENSG00000277969
ENSG00000137343
ENSG00000122335
ENSG00000109787
ENSG00000071967
ENSG00000158941
ENSG00000119446
ENSG00000074582
ENSG00000064102
ENSG00000182095
ENSG00000187764
ENSG00000102178
ENSG00000179715
ENSG00000119396
ENSG00000120837
ENSG00000265972
ENSG00000185808
ENSG00000148396
ENSG00000166295
ENSG00000100263
ENSG00000258352
ENSG00000139197
ENSG00000198130
ENSG00000132842
ENSG00000267002
ENSG00000137275
ENSG00000219545
ENSG00000072135
ENSG00000144647
ENSG00000137996
ENSG00000145817
ENSG00000076382
ENSG00000123545
ENSG00000179912
ENSG00000167797
ENSG00000254685
ENSG00000146063
ENSG00000132305
ENSG00000119777
ENSG00000108946
ENSG00000204574
ENSG00000005187
ENSG00000148300
ENSG00000115652
ENSG00000106459
ENSG00000079134
ENSG00000183605
ENSG00000164430
ENSG00000095139
ENSG00000006194
ENSG00000234127
ENSG00000125148
ENSG00000129473
ENSG00000168056
ENSG00000163161
ENSG00000123472
ENSG00000144554
ENSG00000161204
ENSG00000266028
ENSG00000166016
ENSG00000163602
ENSG00000147789
ENSG00000112081
ENSG00000128284
ENSG00000171475
ENSG00000138802
ENSG00000168434
ENSG00000137494
ENSG00000125868
ENSG00000184465
ENSG00000204516
ENSG00000145495
ENSG00000164576
ENSG00000007392
ENSG00000174718
ENSG00000178951
ENSG00000198492
ENSG00000101138
ENSG00000089486
ENSG00000267365
ENSG00000149716
ENSG00000152464
ENSG00000153094
ENSG00000127616
ENSG00000142166
ENSG00000108515
ENSG00000175662
ENSG00000145723
ENSG00000164938
ENSG00000151461
ENSG00000163840
ENSG00000159147
ENSG00000138794
ENSG00000068724
ENSG00000141699
ENSG00000145439
ENSG00000167077
ENSG00000198026
ENSG00000004534
ENSG00000280734
ENSG00000080608
ENSG00000147535
ENSG00000167881
ENSG00000108671
ENSG00000138036
ENSG00000155827
ENSG00000169188
ENSG00000168038
ENSG00000100124
ENSG00000107829
ENSG00000124789
ENSG00000083896
ENSG00000251615
ENSG00000260917
ENSG00000134748
ENSG00000131263
ENSG00000147164
ENSG00000106144
ENSG00000110958
ENSG00000003400
ENSG00000138623
ENSG00000160094
ENSG00000137185
ENSG00000153140
ENSG00000104695
ENSG00000182957
ENSG00000141034
ENSG00000101361
ENSG00000173193
ENSG00000170540
ENSG00000164332
ENSG00000165359
ENSG00000198876
ENSG00000123374
ENSG00000136997
ENSG00000144559
ENSG00000123219
ENSG00000168876
ENSG00000122692
ENSG00000101255
ENSG00000272333
ENSG00000130299
ENSG00000145293
ENSG00000230590
ENSG00000116852
ENSG00000115604
ENSG00000100307
ENSG00000065357
ENSG00000198393
ENSG00000125386
ENSG00000159111
ENSG00000103018
ENSG00000120509
ENSG00000112039
ENSG00000089505
ENSG00000162222
ENSG00000227615
ENSG00000181135
ENSG00000179406
ENSG00000113407
ENSG00000058729
ENSG00000183060
ENSG00000168096
ENSG00000274523
ENSG00000105519
ENSG00000107937
ENSG00000198841
ENSG00000158158
ENSG00000113163
ENSG00000133627
ENSG00000105865
ENSG00000157600
ENSG00000108389
ENSG00000148218
ENSG00000143457
ENSG00000026950
ENSG00000169359
ENSG00000129493
ENSG00000170322
ENSG00000014919
ENSG00000244005
ENSG00000112773
ENSG00000132964
ENSG00000107938
ENSG00000025156
ENSG00000204634
ENSG00000170270
ENSG00000172954
ENSG00000142686
ENSG00000189266
ENSG00000185009
ENSG00000241106
ENSG00000164040
ENSG00000167110
ENSG00000265241
ENSG00000183044
ENSG00000258890
ENSG00000146830
ENSG00000177576
ENSG00000163463
ENSG00000054118
ENSG00000275764
ENSG00000135069
ENSG00000177051
ENSG00000105186
ENSG00000125834
ENSG00000196724
ENSG00000137218
ENSG00000167380
ENSG00000213380
ENSG00000139620
ENSG00000065413
ENSG00000008838
ENSG00000124207
ENSG00000133678
ENSG00000113580
ENSG00000112941
ENSG00000205208
ENSG00000225733
ENSG00000139719
ENSG00000006715
ENSG00000108219
ENSG00000174327
ENSG00000104691
ENSG00000179833
ENSG00000146085
ENSG00000145649
ENSG00000158234
ENSG00000171943
ENSG00000133048
ENSG00000257267
ENSG00000152518
ENSG00000213965
ENSG00000227345
ENSG00000143751
ENSG00000091732
ENSG00000174837
ENSG00000143374
ENSG00000101928
ENSG00000057252
ENSG00000139266
ENSG00000137764
ENSG00000171988
ENSG00000125843
ENSG00000126246
ENSG00000115738
ENSG00000130940
ENSG00000148229
ENSG00000136940
ENSG00000118707
ENSG00000156735
ENSG00000136451
ENSG00000106560
ENSG00000104365
ENSG00000137413
ENSG00000138614
ENSG00000196652
ENSG00000163249
ENSG00000134910
ENSG00000165660
ENSG00000181090
ENSG00000130433
ENSG00000139718
ENSG00000211772
ENSG00000101019
ENSG00000141026
ENSG00000114742
ENSG00000272282
ENSG00000244437
ENSG00000119541
ENSG00000242732
ENSG00000159063
ENSG00000165240
ENSG00000198517
ENSG00000082641
ENSG00000232810
ENSG00000109971
ENSG00000101574
ENSG00000185917
ENSG00000130669
ENSG00000185485
ENSG00000118579
ENSG00000149136
ENSG00000185813
ENSG00000165501
ENSG00000175727
ENSG00000184635
ENSG00000168872
ENSG00000177946
ENSG00000167130
ENSG00000037474
ENSG00000130826
ENSG00000144827
ENSG00000255455
ENSG00000088356
ENSG00000101040
ENSG00000170919
ENSG00000211653
ENSG00000132003
ENSG00000185798
ENSG00000085760
ENSG00000187609
ENSG00000237489
ENSG00000165699
ENSG00000140396
ENSG00000143155
ENSG00000164442
ENSG00000097021
ENSG00000156030
ENSG00000099942
ENSG00000139405
ENSG00000204920
ENSG00000164190
ENSG00000181804
ENSG00000164086
ENSG00000131779
ENSG00000132199
ENSG00000172273
ENSG00000070047
ENSG00000158987
ENSG00000165288
ENSG00000196290
ENSG00000143633
ENSG00000168569
ENSG00000121766
ENSG00000103355
ENSG00000117408
ENSG00000118496
ENSG00000181830
ENSG00000161381
ENSG00000146963
ENSG00000066827
ENSG00000177889
ENSG00000204390
ENSG00000131471
ENSG00000109079
ENSG00000139537
ENSG00000106524
ENSG00000132153
ENSG00000166189
ENSG00000204568
ENSG00000058453
ENSG00000085982
ENSG00000100372
ENSG00000105576
ENSG00000180329
ENSG00000260942
ENSG00000155975
ENSG00000197020
ENSG00000149231
ENSG00000100721
ENSG00000164074
ENSG00000273669
ENSG00000066044
ENSG00000229754
ENSG00000256862
ENSG00000156304
ENSG00000096060
ENSG00000153815
ENSG00000264204
ENSG00000264538
ENSG00000197136
ENSG00000182952
ENSG00000152778
ENSG00000164674
ENSG00000143924
ENSG00000226660
ENSG00000177721
ENSG00000164610
ENSG00000165914
ENSG00000119402
ENSG00000204406
ENSG00000103061
ENSG00000119431
ENSG00000122203
ENSG00000160199
ENSG00000036054
ENSG00000091972
ENSG00000157617
ENSG00000116120
ENSG00000132952
ENSG00000213889
ENSG00000119969
ENSG00000211959
ENSG00000125351
ENSG00000116525
ENSG00000141524
ENSG00000100068
ENSG00000119899
ENSG00000076053
ENSG00000064703
ENSG00000040275
ENSG00000172965
ENSG00000182400
ENSG00000171763
ENSG00000112033
ENSG00000168246
ENSG00000149262
ENSG00000005801
ENSG00000137486
ENSG00000170653
ENSG00000178694
ENSG00000101407
ENSG00000142082
ENSG00000073605
ENSG00000171659
ENSG00000118260
ENSG00000138166
ENSG00000121104
ENSG00000187147
ENSG00000136878
ENSG00000127993
ENSG00000198863
ENSG00000158042
ENSG00000196459
ENSG00000033030
ENSG00000108094
ENSG00000082258
ENSG00000105717
ENSG00000102241
ENSG00000005812
ENSG00000214753
ENSG00000107882
ENSG00000182359
ENSG00000146676
ENSG00000163545
ENSG00000122687
ENSG00000197894
ENSG00000151093
ENSG00000171291
ENSG00000145016
ENSG00000108666
ENSG00000167508
ENSG00000176142
ENSG00000147421
ENSG00000206562
ENSG00000069329
ENSG00000135709
ENSG00000127191
ENSG00000153395
ENSG00000155329
ENSG00000273576
ENSG00000214517
ENSG00000157693
ENSG00000070961
ENSG00000103227
ENSG00000144867
ENSG00000135632
ENSG00000047056
ENSG00000172992
ENSG00000113194
ENSG00000101811
ENSG00000135387
ENSG00000155621
ENSG00000107554
ENSG00000111581
ENSG00000181222
ENSG00000164117
ENSG00000170049
ENSG00000120053
ENSG00000172115
ENSG00000258819
ENSG00000134594
ENSG00000089012
ENSG00000085415
ENSG00000171863
ENSG00000004478
ENSG00000204178
ENSG00000114503
ENSG00000153339
ENSG00000143748
ENSG00000116688
ENSG00000083544
ENSG00000169375
ENSG00000140950
ENSG00000067221
ENSG00000170325
ENSG00000142751
ENSG00000104626
ENSG00000185414
ENSG00000124151
ENSG00000126107
ENSG00000164109
ENSG00000167766
ENSG00000197536
ENSG00000282608
ENSG00000141570
ENSG00000011143
ENSG00000086619
ENSG00000180957
ENSG00000149016
ENSG00000166704
ENSG00000138375
ENSG00000060642
ENSG00000144381
ENSG00000158161
ENSG00000164494
ENSG00000259494
ENSG00000115840
ENSG00000177683
ENSG00000251192
ENSG00000011007
ENSG00000144136
ENSG00000144233
ENSG00000101079
ENSG00000066777
ENSG00000163517
ENSG00000174469
ENSG00000100150
ENSG00000272341
ENSG00000177084
ENSG00000124535
ENSG00000112297
ENSG00000136709
ENSG00000149929
ENSG00000110107
ENSG00000004777
ENSG00000164169
ENSG00000169609
ENSG00000226979
ENSG00000089057
ENSG00000106404
ENSG00000054392
ENSG00000204520
ENSG00000106049
ENSG00000060237
ENSG00000140526
ENSG00000015676
ENSG00000197885
ENSG00000162419
ENSG00000117713
ENSG00000241127
ENSG00000117481
ENSG00000105447
ENSG00000169598
ENSG00000101901
ENSG00000157978
ENSG00000156787
ENSG00000090861
ENSG00000080298
ENSG00000166997
ENSG00000111877
ENSG00000185880
ENSG00000143772
ENSG00000167548
ENSG00000128050
ENSG00000135048
ENSG00000142961
ENSG00000233355
ENSG00000133321
ENSG00000169057
ENSG00000171793
ENSG00000063169
ENSG00000119231
ENSG00000121486
ENSG00000167895
ENSG00000183864
ENSG00000055609
ENSG00000172113
ENSG00000100601
ENSG00000131943
ENSG00000117226
ENSG00000047346
ENSG00000134668
ENSG00000279741
ENSG00000172466
ENSG00000055147
ENSG00000249115
ENSG00000085978
ENSG00000172878
ENSG00000186812
ENSG00000181513
ENSG00000176438
ENSG00000104131
ENSG00000101412
ENSG00000086827
ENSG00000114933
ENSG00000139842
ENSG00000135070
ENSG00000159082
ENSG00000108854
ENSG00000100401
ENSG00000213071
ENSG00000196597
ENSG00000143167
ENSG00000178988
ENSG00000107651
ENSG00000138346
ENSG00000064999
ENSG00000114737
ENSG00000102081
ENSG00000167395
ENSG00000129347
ENSG00000132773
ENSG00000136802
ENSG00000131844
ENSG00000029364
ENSG00000156502
ENSG00000166847
ENSG00000127585
ENSG00000117899
ENSG00000163785
ENSG00000114026
ENSG00000138698
ENSG00000023287
ENSG00000176783
ENSG00000259943
ENSG00000071242
ENSG00000138640
ENSG00000166747
ENSG00000138459
ENSG00000119523
ENSG00000231365
ENSG00000071537
ENSG00000182809
ENSG00000166508
ENSG00000118655
ENSG00000181472
ENSG00000135002
ENSG00000253522
ENSG00000066427
ENSG00000258289
ENSG00000205356
ENSG00000181751
ENSG00000101945
ENSG00000151247
ENSG00000198860
ENSG00000174796
ENSG00000132122
ENSG00000157184
ENSG00000181915
ENSG00000163617
ENSG00000145945
ENSG00000102974
ENSG00000055917
ENSG00000124784
ENSG00000104497
ENSG00000173917
ENSG00000135457
ENSG00000007545
ENSG00000104660
ENSG00000076201
ENSG00000141510
ENSG00000174579
ENSG00000148835
ENSG00000125846
ENSG00000205730
ENSG00000147118
ENSG00000144659
ENSG00000174405
ENSG00000161395
ENSG00000122515
ENSG00000163626
ENSG00000075089
ENSG00000196236
ENSG00000110435
ENSG00000105655
ENSG00000153767
ENSG00000165118
ENSG00000143442
ENSG00000117569
ENSG00000204954
ENSG00000163214
ENSG00000174500
ENSG00000119403
ENSG00000122912
ENSG00000038210
ENSG00000008083
ENSG00000065491
ENSG00000196155
ENSG00000132604
ENSG00000101888
ENSG00000135249
ENSG00000166135
ENSG00000069248
ENSG00000133393
ENSG00000155868
ENSG00000169519
ENSG00000197540
ENSG00000125485
ENSG00000119720
ENSG00000123908
ENSG00000174151
ENSG00000169371
ENSG00000173715
ENSG00000038274
ENSG00000143363
ENSG00000242861
ENSG00000124508
ENSG00000108423
ENSG00000147576
ENSG00000196689
ENSG00000172943
ENSG00000113595
ENSG00000094631
ENSG00000123096
ENSG00000151929
ENSG00000158545
ENSG00000108773
ENSG00000108439
ENSG00000235173
ENSG00000164051
ENSG00000179532
ENSG00000103343
ENSG00000109063
ENSG00000235194
ENSG00000142173
ENSG00000011454
ENSG00000027001
ENSG00000211734
ENSG00000035115
ENSG00000159579
ENSG00000163686
ENSG00000151881
ENSG00000153560
ENSG00000280798
ENSG00000111276
ENSG00000170027
ENSG00000169252
ENSG00000006831
ENSG00000124120
ENSG00000042286
ENSG00000196363
ENSG00000120805
ENSG00000137265
ENSG00000149346
ENSG00000090776
ENSG00000104998
ENSG00000163737
ENSG00000132801
ENSG00000075292
ENSG00000106479
ENSG00000170846
ENSG00000128928
ENSG00000108932
ENSG00000079263
ENSG00000113621
ENSG00000135679
ENSG00000160285
ENSG00000179151
ENSG00000109066
ENSG00000186654
ENSG00000147457
ENSG00000081177
ENSG00000273038
ENSG00000173230
ENSG00000163877
ENSG00000170260
ENSG00000143851
ENSG00000122550
ENSG00000271109
ENSG00000113048
ENSG00000106948
ENSG00000173914
ENSG00000105829
ENSG00000272391
ENSG00000119004
ENSG00000121931
ENSG00000175582
ENSG00000130772
ENSG00000130487
ENSG00000277734
ENSG00000085465
ENSG00000203791
ENSG00000136720
ENSG00000110888
ENSG00000103091
ENSG00000163684
ENSG00000166313
ENSG00000105366
ENSG00000106346
ENSG00000127526
ENSG00000175970
ENSG00000173848
ENSG00000177225
ENSG00000112308
ENSG00000244509
ENSG00000196715
ENSG00000152061
ENSG00000121057
ENSG00000164902
ENSG00000126070
ENSG00000163002
ENSG00000168329
ENSG00000168575
ENSG00000104221
ENSG00000005448
ENSG00000178075
ENSG00000104936
ENSG00000284691
ENSG00000174173
ENSG00000175611
ENSG00000162607
ENSG00000180964
ENSG00000116731
ENSG00000163945
ENSG00000213203
ENSG00000137070
ENSG00000167699
ENSG00000197062
ENSG00000167785
ENSG00000103150
ENSG00000124523
ENSG00000033178
ENSG00000196387
ENSG00000167384
ENSG00000072121
ENSG00000105793
ENSG00000100395
ENSG00000171940
ENSG00000198815
ENSG00000116903
ENSG00000204252
ENSG00000211644
ENSG00000179041
ENSG00000133059
ENSG00000080546
ENSG00000178966
ENSG00000108433
ENSG00000101109
ENSG00000182183
ENSG00000137198
ENSG00000189114
ENSG00000104064
ENSG00000096996
ENSG00000143507
ENSG00000188878
ENSG00000166839
ENSG00000111846
ENSG00000162521
ENSG00000085377
ENSG00000188725
ENSG00000068878
ENSG00000163312
ENSG00000167065
ENSG00000107897
ENSG00000047621
ENSG00000023909
ENSG00000198783
ENSG00000117643
ENSG00000177150
ENSG00000115368
ENSG00000173451
ENSG00000110583
ENSG00000130699
ENSG00000178764
ENSG00000133895
ENSG00000146285
ENSG00000164048
ENSG00000107789
ENSG00000258634
ENSG00000179598
ENSG00000107443
ENSG00000057657
ENSG00000121413
ENSG00000197457
ENSG00000198298
ENSG00000101464
ENSG00000196466
ENSG00000174292
ENSG00000235162
ENSG00000132467
ENSG00000004799
ENSG00000117751
ENSG00000155265
ENSG00000198954
ENSG00000121542
ENSG00000004897
ENSG00000178397
ENSG00000120254
ENSG00000183826
ENSG00000155903
ENSG00000132313
ENSG00000141252
ENSG00000080802
ENSG00000105887
ENSG00000149792
ENSG00000172057
ENSG00000170385
ENSG00000273373
ENSG00000132603
ENSG00000168612
ENSG00000135482
ENSG00000133731
ENSG00000172748
ENSG00000130653
ENSG00000106003
ENSG00000239306
ENSG00000204685
ENSG00000214425
ENSG00000110497
ENSG00000228956
ENSG00000167280
ENSG00000180011
ENSG00000017260
ENSG00000131115
ENSG00000221829
ENSG00000267680
ENSG00000136143
ENSG00000148384
ENSG00000162241
ENSG00000021300
ENSG00000151136
ENSG00000169981
ENSG00000189319
ENSG00000268713
ENSG00000110048
ENSG00000197142
ENSG00000145041
ENSG00000171617
ENSG00000180182
ENSG00000087095
ENSG00000073536
ENSG00000132478
ENSG00000102226
ENSG00000124496
ENSG00000275052
ENSG00000143079
ENSG00000146802
ENSG00000148840
ENSG00000130227
ENSG00000089220
ENSG00000181467
ENSG00000145730
ENSG00000187621
ENSG00000116874
ENSG00000138134
ENSG00000152683
ENSG00000163378
ENSG00000241058
ENSG00000107951
ENSG00000261326
ENSG00000189007
ENSG00000156697
ENSG00000256229
ENSG00000205581
ENSG00000205309
ENSG00000182628
ENSG00000165169
ENSG00000063127
ENSG00000006451
ENSG00000154222
ENSG00000116157
ENSG00000136159
ENSG00000179943
ENSG00000141560
ENSG00000170776
ENSG00000198793
ENSG00000235576
ENSG00000266088
ENSG00000198855
ENSG00000166181
ENSG00000198131
ENSG00000164512
ENSG00000167595
ENSG00000253738
ENSG00000120685
ENSG00000172578
ENSG00000130340
ENSG00000185386
ENSG00000151576
ENSG00000167034
ENSG00000095261
ENSG00000181744
ENSG00000179051
ENSG00000196247
ENSG00000204977
ENSG00000269044
ENSG00000126243
ENSG00000162623
ENSG00000105879
ENSG00000197705
ENSG00000137513
ENSG00000171295
ENSG00000176714
ENSG00000112425
ENSG00000169490
ENSG00000166477
ENSG00000107954
ENSG00000132361
ENSG00000121671
ENSG00000152219
ENSG00000100425
ENSG00000089123
ENSG00000135297
ENSG00000185085
ENSG00000006576
ENSG00000169118
ENSG00000120647
ENSG00000184402
ENSG00000138138
ENSG00000115421
ENSG00000175376
ENSG00000243667
ENSG00000121481
ENSG00000185418
ENSG00000121417
ENSG00000108587
ENSG00000183508
ENSG00000138172
ENSG00000117143
ENSG00000153253
ENSG00000213809
ENSG00000183918
ENSG00000185220
ENSG00000255150
ENSG00000138231
ENSG00000155666
ENSG00000164002
ENSG00000247315
ENSG00000134297
ENSG00000050438
ENSG00000131725
ENSG00000073417
ENSG00000138074
ENSG00000088451
ENSG00000171448
ENSG00000205268
ENSG00000071073
